Line_Item_ID,Date,Credit_Card_Number,Quantity,Menu_Item
44016,03-14-2018,3.77E+15,1,vegetarian curry + king trumpet mushroom ramen
44017,03-14-2018,5.36E+15,1,spicy miso ramen
44018,03-14-2018,5.36E+15,1,spicy miso ramen
44019,03-14-2018,2.07E+15,1,vegetarian curry + king trumpet mushroom ramen
44020,03-14-2018,2.07E+15,1,vegetarian curry + king trumpet mushroom ramen
44021,03-14-2018,6.89E+15,1,truffle butter ramen
44022,03-14-2018,6.89E+15,1,truffle butter ramen
44023,03-14-2018,6.01E+15,1,tonkotsu ramen
44024,03-14-2018,6.01E+15,1,tonkotsu ramen
44025,03-14-2018,9.27E+15,1,nagomi shoyu
44026,03-14-2018,9.27E+15,1,nagomi shoyu
44027,03-14-2018,4.92E+15,1,truffle butter ramen
44028,03-14-2018,4.92E+15,1,truffle butter ramen
44029,03-14-2018,5.20E+15,4,vegetarian spicy miso
44030,03-14-2018,5.20E+15,4,vegetarian spicy miso
44031,03-14-2018,9.85E+15,1,miso crab ramen
44032,03-14-2018,9.85E+15,1,miso crab ramen
44033,03-14-2018,1.82E+15,1,soft-shell miso crab ramen
44034,03-14-2018,1.82E+15,1,soft-shell miso crab ramen
44035,03-14-2018,1.46E+14,1,vegetarian spicy miso
44036,03-14-2018,1.46E+14,1,vegetarian spicy miso
44037,03-14-2018,5.53E+15,1,spicy miso ramen
44038,03-14-2018,5.53E+15,1,spicy miso ramen
44039,03-14-2018,7.60E+15,1,shio ramen
44040,03-14-2018,7.60E+15,1,shio ramen
44041,03-14-2018,3.52E+15,1,tonkotsu ramen
44042,03-14-2018,3.52E+15,1,tonkotsu ramen
44043,03-14-2018,2.21E+15,1,truffle butter ramen
44044,03-14-2018,2.21E+15,1,truffle butter ramen
44045,03-14-2018,5.14E+15,1,spicy miso ramen
44046,03-14-2018,5.14E+15,1,spicy miso ramen
44047,03-14-2018,1.16E+15,1,soft-shell miso crab ramen
44048,03-14-2018,1.16E+15,1,soft-shell miso crab ramen
44049,03-14-2018,1.86E+15,1,truffle butter ramen
44050,03-14-2018,1.86E+15,1,truffle butter ramen
44051,03-14-2018,4.65E+15,1,nagomi shoyu
44052,03-14-2018,4.65E+15,1,nagomi shoyu
44053,03-14-2018,3.94E+15,1,shio ramen
44054,03-14-2018,3.94E+15,1,shio ramen
44055,03-14-2018,2.74E+15,1,soft-shell miso crab ramen
44056,03-14-2018,2.74E+15,1,soft-shell miso crab ramen
44057,03-14-2018,1.85E+14,1,soft-shell miso crab ramen
44058,03-14-2018,1.85E+14,1,soft-shell miso crab ramen
44059,03-14-2018,6.01E+15,3,shio ramen
44060,03-14-2018,6.01E+15,3,shio ramen
44061,03-14-2018,7.18E+15,1,miso crab ramen
44062,03-14-2018,7.18E+15,1,miso crab ramen
44063,03-14-2018,3.43E+15,1,truffle butter ramen
44064,03-14-2018,3.43E+15,1,truffle butter ramen
44065,03-14-2018,7.10E+15,2,tonkotsu ramen
44066,03-14-2018,7.10E+15,2,tonkotsu ramen
44067,03-14-2018,1.41E+15,1,burnt garlic tonkotsu ramen
44068,03-14-2018,1.41E+15,1,burnt garlic tonkotsu ramen
44069,03-14-2018,6.92E+15,1,shio ramen
44070,03-14-2018,6.92E+15,1,shio ramen
44071,03-14-2018,4.29E+15,1,nagomi shoyu
44072,03-14-2018,4.29E+15,1,nagomi shoyu
44073,03-14-2018,2.77E+15,1,vegetarian spicy miso
44074,03-14-2018,2.77E+15,1,vegetarian spicy miso
44075,03-14-2018,7.69E+15,1,tori paitan ramen
44076,03-14-2018,7.69E+15,1,tori paitan ramen
44077,03-14-2018,9.11E+15,1,soft-shell miso crab ramen
44078,03-14-2018,9.11E+15,1,soft-shell miso crab ramen
44079,03-14-2018,2.39E+15,1,miso crab ramen
44080,03-14-2018,2.39E+15,1,miso crab ramen
44081,03-14-2018,4.07E+15,1,miso crab ramen
44082,03-14-2018,4.07E+15,1,miso crab ramen
44083,03-14-2018,7.46E+15,2,spicy miso ramen
44084,03-14-2018,7.46E+15,2,spicy miso ramen
44085,03-14-2018,7.75E+15,3,tonkotsu ramen
44086,03-14-2018,7.75E+15,3,tonkotsu ramen
44087,03-14-2018,8.56E+15,4,vegetarian curry + king trumpet mushroom ramen
44088,03-14-2018,8.56E+15,4,vegetarian curry + king trumpet mushroom ramen
44089,03-14-2018,4.31E+15,1,tonkotsu ramen
44090,03-14-2018,4.31E+15,1,tonkotsu ramen
44091,03-14-2018,1.14E+15,1,spicy miso ramen
44092,03-14-2018,1.14E+15,1,spicy miso ramen
44093,03-14-2018,5.69E+15,1,truffle butter ramen
44094,03-14-2018,5.69E+15,1,truffle butter ramen
44095,03-14-2018,6.90E+15,1,nagomi shoyu
44096,03-14-2018,6.90E+15,1,nagomi shoyu
44097,03-14-2018,8.17E+15,1,soft-shell miso crab ramen
44098,03-14-2018,8.17E+15,1,soft-shell miso crab ramen
44099,03-14-2018,5.93E+15,1,shio ramen
44100,03-14-2018,5.93E+15,1,shio ramen
44101,03-14-2018,2.63E+15,1,tori paitan ramen
44102,03-14-2018,2.63E+15,1,tori paitan ramen
44103,03-14-2018,5.32E+15,1,miso crab ramen
44104,03-14-2018,5.32E+15,1,miso crab ramen
44105,03-14-2018,6.43E+14,2,spicy miso ramen
44106,03-14-2018,6.43E+14,2,spicy miso ramen
44107,03-14-2018,6.39E+15,2,nagomi shoyu
44108,03-14-2018,6.39E+15,2,nagomi shoyu
44109,03-14-2018,5.00E+15,1,tori paitan ramen
44110,03-14-2018,5.00E+15,1,tori paitan ramen
44111,03-14-2018,5.42E+14,1,miso crab ramen
44112,03-14-2018,5.42E+14,1,miso crab ramen
44113,03-14-2018,5.67E+15,2,vegetarian spicy miso
44114,03-14-2018,5.67E+15,2,vegetarian spicy miso
44115,03-14-2018,1.33E+15,1,soft-shell miso crab ramen
44116,03-14-2018,1.33E+15,1,soft-shell miso crab ramen
44117,03-14-2018,5.13E+15,1,tori paitan ramen
44118,03-14-2018,5.13E+15,1,tori paitan ramen
44119,03-14-2018,6.13E+15,1,truffle butter ramen
44120,03-14-2018,6.13E+15,1,truffle butter ramen
44121,03-14-2018,2.35E+15,1,tori paitan ramen
44122,03-14-2018,2.35E+15,1,tori paitan ramen
44123,03-14-2018,5.02E+14,1,tori paitan ramen
44124,03-14-2018,5.02E+14,1,tori paitan ramen
44125,03-14-2018,2.37E+14,4,spicy miso ramen
44126,03-14-2018,2.37E+14,4,spicy miso ramen
44127,03-14-2018,5.43E+15,1,truffle butter ramen
44128,03-14-2018,5.43E+15,1,truffle butter ramen
44129,03-14-2018,5.12E+15,1,tori paitan ramen
44130,03-14-2018,5.12E+15,1,tori paitan ramen
44131,03-14-2018,2.56E+15,3,miso crab ramen
44132,03-14-2018,2.56E+15,3,miso crab ramen
44133,03-14-2018,9.50E+15,2,soft-shell miso crab ramen
44134,03-14-2018,9.50E+15,2,soft-shell miso crab ramen
44135,03-14-2018,4.12E+15,1,tori paitan ramen
44136,03-14-2018,4.12E+15,1,tori paitan ramen
44137,03-14-2018,5.21E+15,3,spicy miso ramen
44138,03-14-2018,5.21E+15,3,spicy miso ramen
44139,03-14-2018,4.16E+15,1,tori paitan ramen
44140,03-14-2018,4.16E+15,1,tori paitan ramen
44141,03-14-2018,8.79E+15,1,truffle butter ramen
44142,03-14-2018,8.79E+15,1,truffle butter ramen
44143,03-15-2018,7.63E+15,3,tori paitan ramen
44144,03-15-2018,7.63E+15,3,tori paitan ramen
44145,03-15-2018,5.77E+15,2,vegetarian curry + king trumpet mushroom ramen
44146,03-15-2018,5.77E+15,2,vegetarian curry + king trumpet mushroom ramen
44147,03-15-2018,8.54E+15,1,truffle butter ramen
44148,03-15-2018,8.54E+15,1,truffle butter ramen
44149,03-15-2018,6.27E+15,4,spicy miso ramen
44150,03-15-2018,6.27E+15,4,spicy miso ramen
44151,03-15-2018,6.64E+15,1,vegetarian curry + king trumpet mushroom ramen
44152,03-15-2018,6.64E+15,1,vegetarian curry + king trumpet mushroom ramen
44153,03-15-2018,1.20E+15,2,vegetarian curry + king trumpet mushroom ramen
44154,03-15-2018,1.20E+15,2,vegetarian curry + king trumpet mushroom ramen
44155,03-15-2018,1.81E+15,4,nagomi shoyu
44156,03-15-2018,1.81E+15,4,nagomi shoyu
44157,03-15-2018,8.59E+15,1,spicy miso ramen
44158,03-15-2018,8.59E+15,1,spicy miso ramen
44159,03-15-2018,5.30E+15,1,soft-shell miso crab ramen
44160,03-15-2018,5.30E+15,1,soft-shell miso crab ramen
44161,03-15-2018,1.78E+15,1,burnt garlic tonkotsu ramen
44162,03-15-2018,1.78E+15,1,burnt garlic tonkotsu ramen
44163,03-15-2018,7.59E+15,1,shio ramen
44164,03-15-2018,7.59E+15,1,shio ramen
44165,03-15-2018,3.11E+15,1,miso crab ramen
44166,03-15-2018,3.11E+15,1,miso crab ramen
44167,03-15-2018,3.23E+15,2,miso crab ramen
44168,03-15-2018,3.23E+15,2,miso crab ramen
44169,03-15-2018,6.50E+15,1,soft-shell miso crab ramen
44170,03-15-2018,6.50E+15,1,soft-shell miso crab ramen
44171,03-15-2018,6.51E+15,1,vegetarian curry + king trumpet mushroom ramen
44172,03-15-2018,6.51E+15,1,vegetarian curry + king trumpet mushroom ramen
44173,03-15-2018,7.77E+15,1,soft-shell miso crab ramen
44174,03-15-2018,7.77E+15,1,soft-shell miso crab ramen
44175,03-15-2018,8.65E+15,1,vegetarian spicy miso
44176,03-15-2018,8.65E+15,1,vegetarian spicy miso
44177,03-15-2018,7.88E+15,1,truffle butter ramen
44178,03-15-2018,7.88E+15,1,truffle butter ramen
44179,03-15-2018,2.39E+15,1,vegetarian curry + king trumpet mushroom ramen
44180,03-15-2018,2.39E+15,1,vegetarian curry + king trumpet mushroom ramen
44181,03-15-2018,2.88E+15,1,miso crab ramen
44182,03-15-2018,2.88E+15,1,miso crab ramen
44183,03-15-2018,6.02E+15,1,nagomi shoyu
44184,03-15-2018,6.02E+15,1,nagomi shoyu
44185,03-15-2018,2.21E+15,2,nagomi shoyu
44186,03-15-2018,2.21E+15,2,nagomi shoyu
44187,03-15-2018,2.70E+15,1,vegetarian spicy miso
44188,03-15-2018,2.70E+15,1,vegetarian spicy miso
44189,03-15-2018,9.04E+15,1,truffle butter ramen
44190,03-15-2018,9.04E+15,1,truffle butter ramen
44191,03-15-2018,5.32E+15,1,spicy miso ramen
44192,03-15-2018,5.32E+15,1,spicy miso ramen
44193,03-15-2018,6.88E+14,1,miso crab ramen
44194,03-15-2018,6.88E+14,1,miso crab ramen
44195,03-15-2018,3.30E+15,1,shio ramen
44196,03-15-2018,3.30E+15,1,shio ramen
44197,03-15-2018,6.71E+15,2,spicy miso ramen
44198,03-15-2018,6.71E+15,2,spicy miso ramen
44199,03-15-2018,6.98E+15,1,tonkotsu ramen
44200,03-15-2018,6.98E+15,1,tonkotsu ramen
44201,03-15-2018,2.18E+15,1,tori paitan ramen
44202,03-15-2018,2.18E+15,1,tori paitan ramen
44203,03-15-2018,1.15E+15,1,vegetarian spicy miso
44204,03-15-2018,1.15E+15,1,vegetarian spicy miso
44205,03-15-2018,3.03E+14,1,tonkotsu ramen
44206,03-15-2018,3.03E+14,1,tonkotsu ramen
44207,03-15-2018,3.03E+15,2,shio ramen
44208,03-15-2018,3.03E+15,2,shio ramen
44209,03-15-2018,7.34E+15,1,truffle butter ramen
44210,03-15-2018,7.34E+15,1,truffle butter ramen
44211,03-15-2018,4.34E+15,1,truffle butter ramen
44212,03-15-2018,4.34E+15,1,truffle butter ramen
44213,03-15-2018,3.37E+14,1,nagomi shoyu
44214,03-15-2018,3.37E+14,1,nagomi shoyu
44215,03-15-2018,8.33E+15,1,vegetarian curry + king trumpet mushroom ramen
44216,03-15-2018,8.33E+15,1,vegetarian curry + king trumpet mushroom ramen
44217,03-15-2018,5.43E+14,4,shio ramen
44218,03-15-2018,5.43E+14,4,shio ramen
44219,03-15-2018,7.43E+15,1,tonkotsu ramen
44220,03-15-2018,7.43E+15,1,tonkotsu ramen
44221,03-15-2018,1.29E+15,1,burnt garlic tonkotsu ramen
44222,03-15-2018,1.29E+15,1,burnt garlic tonkotsu ramen
44223,03-15-2018,6.84E+15,1,miso crab ramen
44224,03-15-2018,6.84E+15,1,miso crab ramen
44225,03-15-2018,4.82E+15,1,tonkotsu ramen
44226,03-15-2018,4.82E+15,1,tonkotsu ramen
44227,03-15-2018,4.49E+15,2,vegetarian curry + king trumpet mushroom ramen
44228,03-15-2018,4.49E+15,2,vegetarian curry + king trumpet mushroom ramen
44229,03-15-2018,6.14E+15,1,tori paitan ramen
44230,03-15-2018,6.14E+15,1,tori paitan ramen
44231,03-15-2018,1.33E+15,1,nagomi shoyu
44232,03-15-2018,1.33E+15,1,nagomi shoyu
44233,03-15-2018,3.89E+15,2,burnt garlic tonkotsu ramen
44234,03-15-2018,3.89E+15,2,burnt garlic tonkotsu ramen
44235,03-15-2018,1.51E+15,4,soft-shell miso crab ramen
44236,03-15-2018,1.51E+15,4,soft-shell miso crab ramen
44237,03-15-2018,4.58E+15,1,vegetarian spicy miso
44238,03-15-2018,4.58E+15,1,vegetarian spicy miso
44239,03-15-2018,9.87E+15,1,soft-shell miso crab ramen
44240,03-15-2018,9.87E+15,1,soft-shell miso crab ramen
44241,03-15-2018,7.15E+15,1,shio ramen
44242,03-15-2018,7.15E+15,1,shio ramen
44243,03-15-2018,9.11E+15,1,vegetarian spicy miso
44244,03-15-2018,9.11E+15,1,vegetarian spicy miso
44245,03-15-2018,2.53E+15,1,spicy miso ramen
44246,03-15-2018,2.53E+15,1,spicy miso ramen
44247,03-15-2018,7.55E+15,2,burnt garlic tonkotsu ramen
44248,03-15-2018,7.55E+15,2,burnt garlic tonkotsu ramen
44249,03-15-2018,9.69E+15,1,vegetarian spicy miso
44250,03-15-2018,9.69E+15,1,vegetarian spicy miso
44251,03-15-2018,6.98E+15,1,nagomi shoyu
44252,03-15-2018,6.98E+15,1,nagomi shoyu
44253,03-15-2018,1.09E+15,2,spicy miso ramen
44254,03-15-2018,1.09E+15,2,spicy miso ramen
44255,03-15-2018,8.98E+15,1,truffle butter ramen
44256,03-15-2018,8.98E+15,1,truffle butter ramen
44257,03-15-2018,8.38E+15,1,tonkotsu ramen
44258,03-15-2018,8.38E+15,1,tonkotsu ramen
44259,03-15-2018,2.49E+15,2,tonkotsu ramen
44260,03-15-2018,2.49E+15,2,tonkotsu ramen
44261,03-15-2018,9.72E+15,1,nagomi shoyu
44262,03-15-2018,9.72E+15,1,nagomi shoyu
44263,03-15-2018,1.76E+15,1,tori paitan ramen
44264,03-15-2018,1.76E+15,1,tori paitan ramen
44265,03-15-2018,7.98E+15,1,shio ramen
44266,03-15-2018,7.98E+15,1,shio ramen
44267,03-15-2018,9.64E+15,1,nagomi shoyu
44268,03-15-2018,9.64E+15,1,nagomi shoyu
44269,03-15-2018,3.75E+15,1,soft-shell miso crab ramen
44270,03-15-2018,3.75E+15,1,soft-shell miso crab ramen
44271,03-15-2018,7.73E+15,1,burnt garlic tonkotsu ramen
44272,03-15-2018,7.73E+15,1,burnt garlic tonkotsu ramen
44273,03-15-2018,6.21E+15,1,spicy miso ramen
44274,03-15-2018,6.21E+15,1,spicy miso ramen
44275,03-15-2018,7.55E+15,1,soft-shell miso crab ramen
44276,03-15-2018,7.55E+15,1,soft-shell miso crab ramen
44277,03-15-2018,3.91E+15,1,burnt garlic tonkotsu ramen
44278,03-15-2018,3.91E+15,1,burnt garlic tonkotsu ramen
44279,03-15-2018,5.34E+15,1,vegetarian curry + king trumpet mushroom ramen
44280,03-15-2018,5.34E+15,1,vegetarian curry + king trumpet mushroom ramen
44281,03-15-2018,4.39E+15,1,miso crab ramen
44282,03-15-2018,4.39E+15,1,miso crab ramen
44283,03-15-2018,9.93E+15,1,spicy miso ramen
44284,03-15-2018,9.93E+15,1,spicy miso ramen
44285,03-15-2018,9.23E+15,1,spicy miso ramen
44286,03-15-2018,9.23E+15,1,spicy miso ramen
44287,03-15-2018,6.99E+15,1,vegetarian curry + king trumpet mushroom ramen
44288,03-15-2018,6.99E+15,1,vegetarian curry + king trumpet mushroom ramen
44289,03-15-2018,3.30E+15,1,vegetarian spicy miso
44290,03-15-2018,3.30E+15,1,vegetarian spicy miso
44291,03-15-2018,6.21E+15,1,soft-shell miso crab ramen
44292,03-15-2018,6.21E+15,1,soft-shell miso crab ramen
44293,03-15-2018,8.32E+15,1,nagomi shoyu
44294,03-15-2018,8.32E+15,1,nagomi shoyu
44295,03-15-2018,9.26E+15,1,spicy miso ramen
44296,03-15-2018,9.26E+15,1,spicy miso ramen
44297,03-15-2018,6.76E+15,1,vegetarian curry + king trumpet mushroom ramen
44298,03-15-2018,6.76E+15,1,vegetarian curry + king trumpet mushroom ramen
44299,03-15-2018,9.50E+15,1,tori paitan ramen
44300,03-15-2018,9.50E+15,1,tori paitan ramen
44301,03-15-2018,2.26E+15,1,miso crab ramen
44302,03-15-2018,2.26E+15,1,miso crab ramen
44303,03-15-2018,8.95E+15,1,vegetarian spicy miso
44304,03-15-2018,8.95E+15,1,vegetarian spicy miso
44305,03-15-2018,6.93E+15,3,shio ramen
44306,03-15-2018,6.93E+15,3,shio ramen
44307,03-15-2018,7.56E+15,1,vegetarian spicy miso
44308,03-15-2018,7.56E+15,1,vegetarian spicy miso
44309,03-15-2018,2.92E+15,1,tori paitan ramen
44310,03-15-2018,2.92E+15,1,tori paitan ramen
44311,03-15-2018,3.61E+15,1,burnt garlic tonkotsu ramen
44312,03-15-2018,3.61E+15,1,burnt garlic tonkotsu ramen
44313,03-15-2018,5.27E+15,1,vegetarian curry + king trumpet mushroom ramen
44314,03-15-2018,5.27E+15,1,vegetarian curry + king trumpet mushroom ramen
44315,03-15-2018,8.80E+15,1,tonkotsu ramen
44316,03-15-2018,8.80E+15,1,tonkotsu ramen
44317,03-15-2018,8.10E+15,1,spicy miso ramen
44318,03-15-2018,8.10E+15,1,spicy miso ramen
44319,03-15-2018,4.09E+15,1,soft-shell miso crab ramen
44320,03-15-2018,4.09E+15,1,soft-shell miso crab ramen
44321,03-15-2018,8.34E+15,1,vegetarian spicy miso
44322,03-15-2018,8.34E+15,1,vegetarian spicy miso
44323,03-15-2018,6.15E+15,1,truffle butter ramen
44324,03-15-2018,6.15E+15,1,truffle butter ramen
44325,03-15-2018,8.98E+15,1,vegetarian spicy miso
44326,03-15-2018,8.98E+15,1,vegetarian spicy miso
44327,03-15-2018,7.65E+15,1,nagomi shoyu
44328,03-15-2018,7.65E+15,1,nagomi shoyu
44329,03-15-2018,6.84E+15,1,vegetarian curry + king trumpet mushroom ramen
44330,03-15-2018,6.84E+15,1,vegetarian curry + king trumpet mushroom ramen
44331,03-16-2018,9.48E+15,3,spicy miso ramen
44332,03-16-2018,9.48E+15,3,spicy miso ramen
44333,03-16-2018,5.04E+15,2,vegetarian curry + king trumpet mushroom ramen
44334,03-16-2018,5.04E+15,2,vegetarian curry + king trumpet mushroom ramen
44335,03-16-2018,9.63E+15,1,nagomi shoyu
44336,03-16-2018,9.63E+15,1,nagomi shoyu
44337,03-16-2018,6.71E+14,1,tori paitan ramen
44338,03-16-2018,6.71E+14,1,tori paitan ramen
44339,03-16-2018,1.29E+15,1,nagomi shoyu
44340,03-16-2018,1.29E+15,1,nagomi shoyu
44341,03-16-2018,1.60E+15,1,shio ramen
44342,03-16-2018,1.60E+15,1,shio ramen
44343,03-16-2018,1.83E+15,2,miso crab ramen
44344,03-16-2018,1.83E+15,2,miso crab ramen
44345,03-16-2018,7.40E+15,1,spicy miso ramen
44346,03-16-2018,7.40E+15,1,spicy miso ramen
44347,03-16-2018,9.02E+15,1,vegetarian curry + king trumpet mushroom ramen
44348,03-16-2018,9.02E+15,1,vegetarian curry + king trumpet mushroom ramen
44349,03-16-2018,1.70E+15,1,miso crab ramen
44350,03-16-2018,1.70E+15,1,miso crab ramen
44351,03-16-2018,4.98E+15,1,nagomi shoyu
44352,03-16-2018,4.98E+15,1,nagomi shoyu
44353,03-16-2018,5.88E+15,2,spicy miso ramen
44354,03-16-2018,5.88E+15,2,spicy miso ramen
44355,03-16-2018,1.02E+15,1,miso crab ramen
44356,03-16-2018,1.02E+15,1,miso crab ramen
44357,03-16-2018,9.84E+15,4,soft-shell miso crab ramen
44358,03-16-2018,9.84E+15,4,soft-shell miso crab ramen
44359,03-16-2018,6.10E+15,1,nagomi shoyu
44360,03-16-2018,6.10E+15,1,nagomi shoyu
44361,03-16-2018,8.69E+15,1,spicy miso ramen
44362,03-16-2018,8.69E+15,1,spicy miso ramen
44363,03-16-2018,7.30E+15,1,truffle butter ramen
44364,03-16-2018,7.30E+15,1,truffle butter ramen
44365,03-16-2018,5.44E+15,1,tori paitan ramen
44366,03-16-2018,5.44E+15,1,tori paitan ramen
44367,03-16-2018,3.22E+15,1,miso crab ramen
44368,03-16-2018,3.22E+15,1,miso crab ramen
44369,03-16-2018,4.59E+15,1,tonkotsu ramen
44370,03-16-2018,4.59E+15,1,tonkotsu ramen
44371,03-16-2018,7.18E+15,2,truffle butter ramen
44372,03-16-2018,7.18E+15,2,truffle butter ramen
44373,03-16-2018,5.53E+15,1,spicy miso ramen
44374,03-16-2018,5.53E+15,1,spicy miso ramen
44375,03-16-2018,5.05E+15,1,burnt garlic tonkotsu ramen
44376,03-16-2018,5.05E+15,1,burnt garlic tonkotsu ramen
44377,03-16-2018,6.50E+15,4,miso crab ramen
44378,03-16-2018,6.50E+15,4,miso crab ramen
44379,03-17-2018,4.59E+15,1,nagomi shoyu
44380,03-17-2018,4.59E+15,1,nagomi shoyu
44381,03-17-2018,5.71E+15,1,vegetarian spicy miso
44382,03-17-2018,5.71E+15,1,vegetarian spicy miso
44383,03-17-2018,8.03E+15,3,burnt garlic tonkotsu ramen
44384,03-17-2018,8.03E+15,3,burnt garlic tonkotsu ramen
44385,03-17-2018,9.73E+15,2,truffle butter ramen
44386,03-17-2018,9.73E+15,2,truffle butter ramen
44387,03-18-2018,5.47E+15,1,spicy miso ramen
44388,03-18-2018,5.47E+15,1,spicy miso ramen
44389,03-18-2018,4.65E+15,1,vegetarian curry + king trumpet mushroom ramen
44390,03-18-2018,4.65E+15,1,vegetarian curry + king trumpet mushroom ramen
44391,03-18-2018,2.94E+15,1,burnt garlic tonkotsu ramen
44392,03-18-2018,2.94E+15,1,burnt garlic tonkotsu ramen
44393,03-18-2018,5.11E+15,1,vegetarian spicy miso
44394,03-18-2018,5.11E+15,1,vegetarian spicy miso
44395,03-18-2018,4.18E+15,1,soft-shell miso crab ramen
44396,03-18-2018,4.18E+15,1,soft-shell miso crab ramen
44397,03-18-2018,3.62E+15,4,soft-shell miso crab ramen
44398,03-18-2018,3.62E+15,4,soft-shell miso crab ramen
44399,03-18-2018,4.69E+14,1,miso crab ramen
44400,03-18-2018,4.69E+14,1,miso crab ramen
44401,03-18-2018,8.33E+13,1,shio ramen
44402,03-18-2018,8.33E+13,1,shio ramen
44403,03-18-2018,8.76E+15,3,nagomi shoyu
44404,03-18-2018,8.76E+15,3,nagomi shoyu
44405,03-18-2018,6.97E+15,1,soft-shell miso crab ramen
44406,03-18-2018,6.97E+15,1,soft-shell miso crab ramen
44407,03-18-2018,1.32E+15,1,soft-shell miso crab ramen
44408,03-18-2018,1.32E+15,1,soft-shell miso crab ramen
44409,03-18-2018,3.54E+15,1,vegetarian curry + king trumpet mushroom ramen
44410,03-18-2018,3.54E+15,1,vegetarian curry + king trumpet mushroom ramen
44411,03-18-2018,7.95E+15,1,tori paitan ramen
44412,03-18-2018,7.95E+15,1,tori paitan ramen
44413,03-18-2018,7.48E+15,2,shio ramen
44414,03-18-2018,7.48E+15,2,shio ramen
44415,03-18-2018,1.77E+15,2,soft-shell miso crab ramen
44416,03-18-2018,1.77E+15,2,soft-shell miso crab ramen
44417,03-18-2018,6.18E+14,1,spicy miso ramen
44418,03-18-2018,6.18E+14,1,spicy miso ramen
44419,03-18-2018,7.91E+15,2,spicy miso ramen
44420,03-18-2018,7.91E+15,2,spicy miso ramen
44421,03-18-2018,9.68E+15,1,tori paitan ramen
44422,03-18-2018,9.68E+15,1,tori paitan ramen
44423,03-18-2018,7.94E+15,1,nagomi shoyu
44424,03-18-2018,7.94E+15,1,nagomi shoyu
44425,03-18-2018,7.24E+15,2,spicy miso ramen
44426,03-18-2018,7.24E+15,2,spicy miso ramen
44427,03-18-2018,5.12E+15,1,tori paitan ramen
44428,03-18-2018,5.12E+15,1,tori paitan ramen
44429,03-18-2018,5.94E+15,2,tonkotsu ramen
44430,03-18-2018,5.94E+15,2,tonkotsu ramen
44431,03-18-2018,3.92E+15,1,nagomi shoyu
44432,03-18-2018,3.92E+15,1,nagomi shoyu
44433,03-18-2018,3.78E+15,1,vegetarian curry + king trumpet mushroom ramen
44434,03-18-2018,3.78E+15,1,vegetarian curry + king trumpet mushroom ramen
44435,03-18-2018,4.22E+14,1,burnt garlic tonkotsu ramen
44436,03-18-2018,4.22E+14,1,burnt garlic tonkotsu ramen
44437,03-18-2018,6.59E+15,3,shio ramen
44438,03-18-2018,6.59E+15,3,shio ramen
44439,03-18-2018,3.82E+15,1,vegetarian curry + king trumpet mushroom ramen
44440,03-18-2018,3.82E+15,1,vegetarian curry + king trumpet mushroom ramen
44441,03-18-2018,2.08E+15,2,soft-shell miso crab ramen
44442,03-18-2018,2.08E+15,2,soft-shell miso crab ramen
44443,03-18-2018,2.48E+15,4,spicy miso ramen
44444,03-18-2018,2.48E+15,4,spicy miso ramen
44445,03-18-2018,5.39E+15,1,burnt garlic tonkotsu ramen
44446,03-18-2018,5.39E+15,1,burnt garlic tonkotsu ramen
44447,03-18-2018,8.38E+15,1,burnt garlic tonkotsu ramen
44448,03-18-2018,8.38E+15,1,burnt garlic tonkotsu ramen
44449,03-18-2018,4.56E+15,1,spicy miso ramen
44450,03-18-2018,4.56E+15,1,spicy miso ramen
44451,03-18-2018,6.54E+15,1,miso crab ramen
44452,03-18-2018,6.54E+15,1,miso crab ramen
44453,03-18-2018,9.84E+15,1,shio ramen
44454,03-18-2018,9.84E+15,1,shio ramen
44455,03-18-2018,3.90E+14,1,miso crab ramen
44456,03-18-2018,3.90E+14,1,miso crab ramen
44457,03-18-2018,7.49E+15,1,tonkotsu ramen
44458,03-18-2018,7.49E+15,1,tonkotsu ramen
44459,03-18-2018,7.56E+15,1,tonkotsu ramen
44460,03-18-2018,7.56E+15,1,tonkotsu ramen
44461,03-18-2018,4.15E+15,1,burnt garlic tonkotsu ramen
44462,03-18-2018,4.15E+15,1,burnt garlic tonkotsu ramen
44463,03-18-2018,6.78E+15,1,soft-shell miso crab ramen
44464,03-18-2018,6.78E+15,1,soft-shell miso crab ramen
44465,03-18-2018,5.04E+15,1,tori paitan ramen
44466,03-18-2018,5.04E+15,1,tori paitan ramen
44467,03-18-2018,4.64E+15,2,vegetarian curry + king trumpet mushroom ramen
44468,03-18-2018,4.64E+15,2,vegetarian curry + king trumpet mushroom ramen
44469,03-18-2018,7.37E+15,1,nagomi shoyu
44470,03-18-2018,7.37E+15,1,nagomi shoyu
44471,03-18-2018,5.91E+15,1,vegetarian spicy miso
44472,03-18-2018,5.91E+15,1,vegetarian spicy miso
44473,03-18-2018,8.61E+14,1,tori paitan ramen
44474,03-18-2018,8.61E+14,1,tori paitan ramen
44475,03-18-2018,5.79E+15,1,vegetarian spicy miso
44476,03-18-2018,5.79E+15,1,vegetarian spicy miso
44477,03-18-2018,8.37E+15,2,vegetarian spicy miso
44478,03-18-2018,8.37E+15,2,vegetarian spicy miso
44479,03-18-2018,5.81E+14,3,vegetarian curry + king trumpet mushroom ramen
44480,03-18-2018,5.81E+14,3,vegetarian curry + king trumpet mushroom ramen
